source,target,weight
follow,however,0
follow,implementation,0
follow,improving,0
follow,inadequate,0
follow,interest,1
follow,inure,1
follow,investigate,0
follow,investigation,0
follow,irregularities,0
follow,items,0
follow,ivan,0
follow,judge,0
follow,jurors,0
follow,jury,1
follow,lacking,0
follow,law,0
follow,laws,0
follow,legislators,0
follow,legislature,0
follow,less,0
follow,major,0
follow,manner,0
follow,many,0
follow,may,0
follow,mayornominate,0
follow,merger,0
follow,might,0
follow,modernizing,0
follow,money,0
follow,nevertheless,0
follow,next,0
follow,none,0
follow,number,1
follow,offices,0
follow,often,0
follow,one,0
follow,operated,1
follow,orderly,0
follow,ordinarys,0
follow,outgoing,0
follow,outmoded,0
follow,overall,0
follow,personnel,0
follow,place,0
follow,policies,0
follow,populous,0
follow,portion,0
follow,possible,0
follow,practices,1
follow,praise,0
follow,presentments,0
follow,primary,0
follow,problem,0
follow,produced,0
follow,program,0
follow,proportionate,0
follow,proposed,0
follow,protected,0
follow,provide,0
follow,purchasing,1
follow,pye,0
follow,realize,0
follow,receive,0
follow,received,0
follow,receives,0
follow,recent,0
follow,recommended,0
follow,reduce,0
follow,registration,0
follow,relative,0
follow,remedy,0
follow,reports,0
follow,reset,0
follow,result,0
follow,revised,0
follow,said,1
follow,seen,0
follow,septemberoctober,0
follow,services,0
follow,size,0
follow,state,0
follow,steps,0
follow,studied,0
follow,superior,0
follow,swipe,0
follow,take,0
follow,taxpayers,0
follow,term,0
follow,termend,0
follow,thanks,0
follow,title,0
follow,took,0
follow,topics,1
follow,two,0
follow,urged,0
follow,voters,0
follow,wards,0
follow,welfare,0
follow,well,1
follow,widespread,0
foster,accepted,0
foster,achieve,0
foster,act,0
foster,administration,0
foster,administrators,0
foster,allen,0
foster,also,0
foster,ambiguous,0
foster,among,0
foster,appointment,0
foster,appraisers,0
foster,assistance,0
foster,atlanta,0
foster,atlantas,0
foster,automobile,0
foster,available,0
foster,awarding,0
foster,believes,0
foster,best,0
foster,burden,0
foster,charge,0
foster,charged,0
foster,child,1
foster,city,0
foster,clerical,0
foster,combined,0
foster,commented,0
foster,committee,0
foster,compensation,0
foster,conducted,0
foster,considering,0
foster,continue,0
foster,cost,0
foster,counties,0
foster,county,0
foster,court,0
foster,date,0
foster,department,0
foster,departments,1
foster,deserves,0
foster,disable,0
foster,disproportionate,0
foster,distribute,0
foster,distribution,0
foster,durwood,0
foster,effected,0
foster,effective,0
foster,efficiency,0
foster,election,0
foster,enabling,0
foster,end,0
foster,evidence,0
foster,exception,0
foster,executive,0
foster,experienced,0
foster,failure,0
foster,federal,1
foster,feel,0
foster,fees,0
foster,find,0
foster,fire,0
foster,fit,0
foster,follow,0
foster,foster,0
foster,friday,0
foster,fulton,0
foster,funds,1
foster,future,0
foster,general,0
foster,generally,0
foster,georgias,0
foster,governments,0
foster,grand,1
foster,granted,1
foster,greater,0
foster,guardians,0
foster,handful,0
foster,handling,1
foster,hardfought,0
foster,homes,1
foster,however,0
foster,implementation,0
foster,improving,0
foster,inadequate,0
foster,interest,0
foster,inure,0
foster,investigate,0
foster,investigation,0
foster,irregularities,0
foster,items,0
foster,ivan,0
foster,judge,0
foster,jurors,0
foster,jury,1
foster,lacking,0
foster,law,0
foster,laws,0
foster,legislators,0
foster,legislature,0
foster,less,0
foster,major,0
foster,manner,0
foster,many,0
foster,may,0
foster,mayornominate,0
foster,merger,0
foster,might,0
foster,modernizing,0
foster,money,0
foster,nevertheless,0
foster,next,0
foster,none,0
foster,number,0
foster,offices,0
foster,often,0
foster,one,0
foster,operated,0
foster,orderly,0
foster,ordinarys,0
foster,outgoing,0
foster,outmoded,0
foster,overall,0
foster,personnel,0
foster,place,0
foster,policies,0
foster,populous,0
foster,portion,0
foster,possible,0
foster,practices,0
foster,praise,0
foster,presentments,0
foster,primary,0
foster,problem,0
foster,produced,0
foster,program,0
foster,proportionate,0
foster,proposed,0
foster,protected,0
foster,provide,0
foster,purchasing,0
foster,pye,0
foster,realize,0
foster,receive,0
foster,received,0
foster,receives,0
foster,recent,0
foster,recommended,0
foster,reduce,0
foster,registration,0
foster,relative,0
foster,remedy,0
foster,reports,0
foster,reset,0
foster,result,0
foster,revised,0
foster,said,0
foster,seen,0
foster,septemberoctober,0
foster,services,1
foster,size,0
foster,state,1
foster,steps,0
foster,studied,0
foster,superior,0
foster,swipe,1
foster,take,0
foster,taxpayers,0
foster,term,0
foster,termend,0
foster,thanks,0
foster,title,0
foster,took,1
foster,topics,0
foster,two,0
foster,urged,0
foster,voters,0
foster,wards,0
foster,welfare,2
foster,well,0
foster,widespread,0
friday,accepted,0
friday,achieve,0
friday,act,0
friday,administration,0
friday,administrators,0
friday,allen,0
friday,also,0
friday,ambiguous,0
friday,among,0
friday,appointment,0
friday,appraisers,0
friday,assistance,0
friday,atlanta,0
friday,atlantas,1
friday,automobile,0
friday,available,0
friday,awarding,0
friday,believes,0
friday,best,0
friday,burden,0
friday,charge,0
friday,charged,0
friday,child,0
friday,city,0
friday,clerical,0
friday,combined,0
friday,commented,0
friday,committee,0
friday,compensation,0
friday,conducted,0
friday,considering,0
friday,continue,0
friday,cost,0
friday,counties,0
friday,county,1
friday,court,0
friday,date,0
friday,department,0
friday,departments,0
friday,deserves,0
friday,disable,0
friday,disproportionate,0
friday,distribute,0
friday,distribution,0
friday,durwood,0
friday,effected,0
friday,effective,0
friday,efficiency,0
friday,election,1
friday,enabling,0
friday,end,0
friday,evidence,1
friday,exception,0
friday,executive,0
friday,experienced,0
friday,failure,0
friday,federal,0
friday,feel,0
friday,fees,0
friday,find,0
friday,fire,0
friday,fit,0
friday,follow,0
friday,foster,0
friday,friday,0
friday,fulton,1
friday,funds,0
friday,future,0
friday,general,0
friday,generally,0
friday,georgias,0
friday,governments,0
friday,grand,1
friday,granted,0
friday,greater,0
friday,guardians,0
friday,handful,0
friday,handling,0
friday,hardfought,0
friday,homes,0
friday,however,0
friday,implementation,0
friday,improving,0
friday,inadequate,0
friday,interest,0
friday,inure,0
friday,investigate,0
friday,investigation,1
friday,irregularities,1
friday,items,0
friday,ivan,0
friday,judge,0
friday,jurors,0
friday,jury,1
friday,lacking,0
friday,law,0
friday,laws,0
friday,legislators,0
friday,legislature,0
friday,less,0
friday,major,0
friday,manner,0
friday,many,0
friday,may,0
friday,mayornominate,0
friday,merger,0
friday,might,0
friday,modernizing,0
friday,money,0
friday,nevertheless,0
friday,next,0
friday,none,0
friday,number,0
friday,offices,0
friday,often,0
friday,one,0
friday,operated,0
friday,orderly,0
friday,ordinarys,0
friday,outgoing,0
friday,outmoded,0
friday,overall,0
friday,personnel,0
friday,place,1
friday,policies,0
friday,populous,0
friday,portion,0
friday,possible,0
friday,practices,0
friday,praise,0
friday,presentments,0
friday,primary,1
friday,problem,0
friday,produced,1
friday,program,0
friday,proportionate,0
friday,proposed,0
friday,protected,0
friday,provide,0
friday,purchasing,0
friday,pye,0
friday,realize,0
friday,receive,0
friday,received,0
friday,receives,0
friday,recent,1
friday,recommended,0
friday,reduce,0
friday,registration,0
friday,relative,0
friday,remedy,0
friday,reports,0
friday,reset,0
friday,result,0
friday,revised,0
friday,said,1
friday,seen,0
friday,septemberoctober,0
friday,services,0
friday,size,0
friday,state,0
friday,steps,0
friday,studied,0
friday,superior,0
friday,swipe,0
friday,take,0
friday,taxpayers,0
friday,term,0
friday,termend,0
friday,thanks,0
friday,title,0
friday,took,1
friday,topics,0
friday,two,0
friday,urged,0
friday,voters,0
friday,wards,0
friday,welfare,0
friday,well,0
friday,widespread,0
fulton,accepted,1
fulton,achieve,0
fulton,act,1
fulton,administration,0
fulton,administrators,1
fulton,allen,1
fulton,also,1
fulton,ambiguous,0
fulton,among,1
fulton,appointment,1
fulton,appraisers,1
fulton,assistance,2
fulton,atlanta,1
fulton,atlantas,1
fulton,automobile,0
fulton,available,1
fulton,awarding,1
fulton,believes,0
fulton,best,1
fulton,burden,1
fulton,charge,0
fulton,charged,1
fulton,child,0
fulton,city,0
fulton,clerical,0
fulton,combined,0
fulton,commented,2
fulton,committee,0
fulton,compensation,1
fulton,conducted,0
fulton,considering,0
fulton,continue,1
fulton,cost,0
fulton,counties,2
fulton,county,7
fulton,court,2
fulton,date,0
fulton,department,2
fulton,departments,3
fulton,deserves,0
fulton,disable,0
fulton,disproportionate,1
fulton,distribute,2
fulton,distribution,0
fulton,durwood,1
fulton,effected,0
fulton,effective,0
fulton,efficiency,0
fulton,election,1
fulton,enabling,0
fulton,end,1
fulton,evidence,1
fulton,exception,2
fulton,executive,0
fulton,experienced,0
fulton,failure,1
fulton,federal,0
fulton,feel,1
fulton,fees,1
fulton,find,0
fulton,fire,1
fulton,fit,2
fulton,follow,1
fulton,foster,0
fulton,friday,1
fulton,fulton,0
fulton,funds,3
fulton,future,1
fulton,general,2
fulton,generally,1
fulton,georgias,0
fulton,governments,1
fulton,grand,2
fulton,granted,0
fulton,greater,0
fulton,guardians,1
fulton,handful,0
fulton,handling,0
fulton,hardfought,1
fulton,homes,0
fulton,however,0
fulton,implementation,0
fulton,improving,1
fulton,inadequate,0
fulton,interest,1
fulton,inure,1
fulton,investigate,1
fulton,investigation,1
fulton,irregularities,2
fulton,items,2
fulton,ivan,1
fulton,judge,1
fulton,jurors,1
fulton,jury,6
fulton,lacking,0
fulton,law,0
fulton,laws,1
fulton,legislators,1
fulton,legislature,0
fulton,less,0
fulton,major,2
fulton,manner,0
fulton,many,0
fulton,may,0
fulton,mayornominate,1
fulton,merger,0
fulton,might,0
fulton,modernizing,1
fulton,money,2
fulton,nevertheless,1
fulton,next,0
fulton,none,2
fulton,number,1
fulton,offices,0
fulton,often,0
fulton,one,2
fulton,operated,1
fulton,orderly,0
fulton,ordinarys,1
fulton,outgoing,0
fulton,outmoded,0
fulton,overall,0
fulton,personnel,0
fulton,place,2
fulton,policies,0
fulton,populous,0
fulton,portion,1
fulton,possible,1
fulton,practices,2
fulton,praise,0
fulton,presentments,0
fulton,primary,2
fulton,problem,0
fulton,produced,1
fulton,program,2
fulton,proportionate,0
fulton,proposed,0
fulton,protected,0
fulton,provide,0
fulton,purchasing,1
fulton,pye,1
fulton,realize,0
fulton,receive,1
fulton,received,0
fulton,receives,2
fulton,recent,1
fulton,recommended,1
fulton,reduce,0
fulton,registration,0
fulton,relative,0
fulton,remedy,0
fulton,reports,1
fulton,reset,0
fulton,result,0
fulton,revised,1
fulton,said,5
fulton,seen,2
fulton,septemberoctober,1
fulton,services,0
fulton,size,0
fulton,state,4
fulton,steps,0
fulton,studied,1
fulton,superior,1
fulton,swipe,0
fulton,take,0
fulton,taxpayers,1
fulton,term,1
fulton,termend,0
fulton,thanks,0
fulton,title,0
fulton,took,1
fulton,topics,1
fulton,two,0
fulton,urged,0
fulton,voters,0
fulton,wards,0
fulton,welfare,4
fulton,well,1
fulton,widespread,0
funds,accepted,0
funds,achieve,0
funds,act,0
funds,administration,0
funds,administrators,0
funds,allen,0
funds,also,0
funds,ambiguous,0
funds,among,0
funds,appointment,0
funds,appraisers,0
funds,assistance,1
funds,atlanta,0
funds,atlantas,0
funds,automobile,0
funds,available,1
funds,awarding,0
funds,believes,0
funds,best,0
funds,burden,0
funds,charge,0
funds,charged,0
funds,child,1
funds,city,0
funds,clerical,0
funds,combined,0
funds,commented,0
funds,committee,0
funds,compensation,0
funds,conducted,0
funds,considering,0
funds,continue,0
funds,cost,0
funds,counties,2
funds,county,3
funds,court,0
funds,date,1
funds,department,1
funds,departments,2
funds,deserves,0
funds,disable,1
funds,disproportionate,0
funds,distribute,1
funds,distribution,1
funds,durwood,0
funds,effected,1
funds,effective,1
funds,efficiency,0
funds,election,0
funds,enabling,1
funds,end,0
funds,evidence,0
funds,exception,1
funds,executive,0
funds,experienced,0
funds,failure,0
funds,federal,1
funds,feel,1
funds,fees,0
funds,find,0
funds,fire,0
funds,fit,1
funds,follow,0
funds,foster,1
funds,friday,0
funds,fulton,3
funds,funds,0
funds,future,1
funds,general,1
funds,generally,0
funds,georgias,0
funds,governments,0
funds,grand,1
funds,granted,1
funds,greater,0
funds,guardians,0
funds,handful,0
funds,handling,1
funds,hardfought,0
funds,homes,1
funds,however,0
funds,implementation,1
funds,improving,0
funds,inadequate,0
funds,interest,0
funds,inure,0
funds,investigate,0
funds,investigation,0
funds,irregularities,0
funds,items,1
funds,ivan,0
funds,judge,0
funds,jurors,2
funds,jury,2
funds,lacking,0
funds,law,1
funds,laws,0
funds,legislators,0
funds,legislature,1
funds,less,1
funds,major,1
funds,manner,0
funds,many,0
funds,may,1
funds,mayornominate,0
funds,merger,0
funds,might,1
funds,modernizing,0
funds,money,1
funds,nevertheless,1
funds,next,1
funds,none,1
funds,number,0
funds,offices,0
funds,often,0
funds,one,1
funds,operated,0
funds,orderly,1
funds,ordinarys,0
funds,outgoing,0
funds,outmoded,0
funds,overall,0
funds,personnel,0
funds,place,0
funds,policies,0
funds,populous,1
funds,portion,1
funds,possible,0
funds,practices,0
funds,praise,0
funds,presentments,0
funds,primary,0
funds,problem,0
funds,produced,0
funds,program,2
funds,proportionate,1
funds,proposed,0
funds,protected,0
funds,provide,1
funds,purchasing,0
funds,pye,0
funds,realize,1
funds,receive,1
funds,received,0
funds,receives,1
funds,recent,0
funds,recommended,0
funds,reduce,0
funds,registration,0
funds,relative,0
funds,remedy,0
funds,reports,0
funds,reset,1
funds,result,0
funds,revised,0
funds,said,3
funds,seen,1
funds,septemberoctober,0
funds,services,1
funds,size,0
funds,state,3
funds,steps,0
funds,studied,0
funds,superior,0
funds,swipe,1
funds,take,0
funds,taxpayers,0
funds,term,0
funds,termend,0
funds,thanks,0
funds,title,0
funds,took,1
funds,topics,0
funds,two,0
funds,urged,1
funds,voters,0
funds,wards,0
funds,welfare,4
funds,well,0
funds,widespread,0
future,accepted,0
future,achieve,0
future,act,0
future,administration,0
future,administrators,0
future,allen,0
future,also,0
future,ambiguous,0
future,among,0
future,appointment,0
future,appraisers,0
future,assistance,0
future,atlanta,0
future,atlantas,0
future,automobile,0
future,available,1
future,awarding,0
future,believes,0
future,best,0
future,burden,0
future,charge,0
future,charged,0
future,child,0
future,city,0
future,clerical,0
future,combined,0
future,commented,0
future,committee,0
future,compensation,0
future,conducted,0
future,considering,0
future,continue,0
future,cost,0
future,counties,0
future,county,1
future,court,0
future,date,0
future,department,0
future,departments,0
future,deserves,0
future,disable,0
future,disproportionate,0
future,distribute,0
future,distribution,0
future,durwood,0
future,effected,0
future,effective,0
future,efficiency,0
future,election,0
future,enabling,0
future,end,0
future,evidence,0
future,exception,0
future,executive,0
future,experienced,0
future,failure,0
future,federal,0
future,feel,1
future,fees,0
future,find,0
future,fire,0
future,fit,0
future,follow,0
future,foster,0
future,friday,0
future,fulton,1
future,funds,1
future,future,0
future,general,0
future,generally,0
future,georgias,0
future,governments,0
future,grand,0
future,granted,0
future,greater,0
future,guardians,0
future,handful,0
future,handling,0
future,hardfought,0
future,homes,0
future,however,0
future,implementation,0
future,improving,0
future,inadequate,0
future,interest,0
future,inure,0
future,investigate,0
future,investigation,0
future,irregularities,0
future,items,0
future,ivan,0
future,judge,0
future,jurors,1
future,jury,0
future,lacking,0
future,law,0
future,laws,0
future,legislators,0
future,legislature,0
future,less,0
